image,width,height,class,min_x,min_y,max_x,max_y
^001929.png,640,480,car,143,157,322,255
^001929.png,640,480,person,371,149,394,235
^001929.png,640,480,person,340,149,371,234
^001932.png,640,480,bus,156,104,640,337
^001932.png,640,480,car,2,267,220,365
^001933.png,640,425,bicycle,111,34,541,340
^001934.png,500,333,person,376,5,500,333
^001934.png,500,333,person,175,73,308,333
^001934.png,500,333,person,288,43,433,333
^001936.png,640,480,bicycle,98,130,527,420
^001940.png,500,375,horse,196,64,420,375
^001941.png,500,374,dog,2,70,346,334
^001942.png,500,332,bus,103,16,385,317
^001942.png,500,332,bus,2,64,111,282
^001942.png,500,332,bus,387,25,500,312
^001944.png,500,375,person,172,112,231,202
^001944.png,500,375,motorbike,154,149,230,226
^001945.png,500,375,dog,168,145,300,306
^001946.png,500,375,cat,72,168,277,313
^001947.png,500,332,cow,3,2,369,321
^001949.png,500,399,cat,1,3,342,399
^001951.png,640,480,car,91,24,573,480
^001953.png,640,480,cow,315,43,586,479
^001953.png,640,480,cow,32,49,318,478
^001953.png,640,480,cow,1,2,224,60
^001954.png,500,389,person,5,1,259,387
^001955.png,500,344,bus,91,21,374,310
^001955.png,500,344,person,313,75,334,95
^001955.png,500,344,car,1,218,40,264
^001956.png,640,480,sheep,109,97,487,442
^001958.png,500,333,person,309,49,424,319
^001958.png,500,333,person,216,89,300,319
^001958.png,500,333,horse,125,153,500,333
^001958.png,500,333,horse,47,156,281,333
^001960.png,500,377,dog,78,134,369,293
^001962.png,640,480,car,40,95,616,365
^001965.png,640,480,car,508,242,532,259
^001965.png,640,480,car,460,241,511,270
^001965.png,640,480,car,144,233,248,297
^001965.png,640,480,car,127,246,173,303
^001965.png,640,480,car,11,237,138,311
^001965.png,640,480,car,1,243,65,315
^001965.png,640,480,person,622,284,640,433
^001965.png,640,480,person,582,236,621,419
^001965.png,640,480,person,364,165,437,350
^001965.png,640,480,person,276,152,345,233
^001965.png,640,480,bicycle,535,370,587,480
^001965.png,640,480,bicycle,375,359,497,412
^001965.png,640,480,bicycle,478,335,529,398
^001965.png,640,480,bicycle,473,369,549,480
^001965.png,640,480,horse,191,174,318,449
^001965.png,640,480,horse,263,191,481,471
^001968.png,500,375,sheep,99,163,130,232
^001968.png,500,375,sheep,92,168,177,238
^001968.png,500,375,sheep,160,169,202,241
^001968.png,500,375,sheep,181,167,264,247
^001968.png,500,375,person,242,85,303,252
^001968.png,500,375,dog,59,229,217,297
^001972.png,640,478,car,162,227,425,338
^001973.png,640,480,car,27,91,627,386
^001974.png,500,333,cat,313,147,338,185
^001979.png,640,480,car,19,119,589,351
^001980.png,500,375,motorbike,51,108,432,362
^001980.png,500,375,car,248,37,467,203
^001980.png,500,375,car,425,14,465,50
^001980.png,500,375,person,109,3,164,96
^001980.png,500,375,person,282,6,320,74
^001980.png,500,375,person,256,5,285,67
^001982.png,500,375,sheep,185,134,333,223
^001982.png,500,375,person,269,132,364,349
^001986.png,375,500,cat,83,67,374,499
^001987.png,640,480,cow,71,90,565,428
^001989.png,375,500,dog,14,208,372,423
^001991.png,375,500,person,293,272,330,411
^001991.png,375,500,bus,7,169,281,416
^001991.png,375,500,car,276,279,375,373
^001994.png,640,480,car,100,100,625,361
^001996.png,640,480,car,97,32,548,450
^001999.png,640,480,cat,60,208,309,344
^002002.png,325,500,dog,1,80,266,500
^002003.png,500,375,person,128,128,192,294
^002003.png,500,375,bicycle,134,211,192,327
^002004.png,500,335,sheep,329,105,398,175
^002004.png,500,335,sheep,204,148,270,193
^002004.png,500,335,sheep,15,141,120,210
^002004.png,500,335,sheep,2,186,78,261
^002005.png,640,480,car,507,259,640,321
^002005.png,640,480,bus,175,211,232,291
^002005.png,640,480,car,228,264,298,319
^002005.png,640,480,person,146,264,174,336
^002005.png,640,480,person,128,260,147,308
^002007.png,640,480,sheep,1,281,69,343
^002007.png,640,480,sheep,105,265,177,325
^002007.png,640,480,sheep,237,274,307,327
^002007.png,640,480,sheep,208,254,279,303
^002007.png,640,480,sheep,76,255,107,297
^002008.png,500,400,dog,79,36,358,376
^002013.png,640,425,car,216,207,607,380
^002013.png,640,425,person,178,168,219,293
^002013.png,640,425,motorbike,7,206,144,292
^002021.png,500,375,person,175,55,307,289
^002021.png,500,375,motorbike,170,160,316,337
^002023.png,448,299,cat,133,38,321,245
^002024.png,500,375,motorbike,25,36,458,339
^002025.png,640,480,car,62,126,548,385
^002026.png,400,500,horse,7,55,396,499
^002026.png,400,500,person,177,7,396,500
^002028.png,500,375,dog,98,160,330,310
^002028.png,500,375,dog,206,48,376,241
^002028.png,500,375,person,344,11,381,65
^002030.png,640,480,bicycle,32,25,598,439
^002031.png,343,500,bicycle,16,216,193,351
^002031.png,343,500,person,59,171,165,301
^002032.png,640,480,car,1,1,333,184
^002032.png,640,480,car,13,38,617,380
^002032.png,640,480,car,473,15,585,67
^002037.png,640,480,sheep,113,192,406,451
^002037.png,640,480,sheep,118,71,481,348
^002039.png,500,364,dog,82,46,185,199
^002040.png,500,375,horse,1,107,374,375
^002041.png,375,500,dog,21,77,284,478
^002044.png,640,480,car,17,179,602,402
^002044.png,640,480,car,563,158,640,272
^002045.png,500,375,horse,12,76,245,375
^002045.png,500,375,person,174,104,371,375
^002045.png,500,375,person,331,8,496,374
^002045.png,500,375,person,225,1,417,137
^002047.png,640,480,cow,122,131,565,452
^002049.png,500,375,motorbike,245,75,488,290
^002049.png,500,375,motorbike,38,84,362,375
^002049.png,500,375,person,245,2,306,111
^002049.png,500,375,person,61,2,119,130
^002049.png,500,375,person,2,2,76,259
^002049.png,500,375,car,326,15,479,100
^002049.png,500,375,car,212,1,404,78
^002050.png,640,480,car,107,35,557,445
^002050.png,640,480,car,1,81,96,425
^002050.png,640,480,car,531,2,640,292
^002052.png,640,480,cow,145,172,421,344
^002053.png,500,375,cat,47,57,500,342
^002054.png,640,480,dog,198,182,297,373
^002054.png,640,480,dog,342,193,515,343
^002062.png,640,480,car,43,123,580,373
^002064.png,500,375,cat,11,44,456,329
^002066.png,500,331,sheep,188,126,305,264
^002067.png,500,375,cow,3,3,500,293
^002067.png,500,375,cow,189,192,294,267
^002068.png,640,480,bicycle,39,20,629,478
^002069.png,500,375,dog,66,16,451,305
^002070.png,640,480,car,397,221,475,275
^002070.png,640,480,bus,251,167,372,272
^002070.png,640,480,person,229,198,253,261
^002071.png,446,297,sheep,385,86,446,194
^002071.png,446,297,sheep,278,96,368,220
^002071.png,446,297,sheep,243,103,305,217
^002071.png,446,297,sheep,183,87,273,224
^002071.png,446,297,sheep,32,94,220,236
^002072.png,500,375,cat,33,17,459,271
^002072.png,500,375,person,68,4,466,374
^002075.png,500,375,cat,1,11,365,375
^002077.png,640,480,bicycle,40,93,583,444
^002078.png,500,375,dog,82,11,500,373
^002079.png,640,480,car,79,52,536,452
^002079.png,640,480,car,1,89,106,311
^002083.png,500,375,dog,197,92,462,374
^002083.png,500,375,dog,121,48,327,348
^002085.png,640,478,person,159,242,189,319
^002085.png,640,478,dog,375,307,409,333
^002087.png,500,256,horse,102,7,500,256
^002087.png,500,256,person,2,65,47,256
^002088.png,640,480,bicycle,19,25,633,440
^002089.png,500,375,cat,165,121,388,234
^002090.png,500,375,motorbike,171,170,358,328
^002090.png,500,375,person,178,71,322,327
^002091.png,500,325,bus,90,66,443,312
^002094.png,479,500,cat,58,54,479,480
^002096.png,500,375,motorbike,35,40,407,363
^002099.png,500,375,cat,6,2,428,375
^002100.png,480,640,person,112,321,224,561
^002100.png,480,640,person,233,290,260,367
^002100.png,480,640,person,217,294,237,368
^002101.png,500,497,person,31,53,296,479
^002101.png,500,497,horse,52,199,327,497
^002103.png,333,500,dog,30,59,278,415
^002108.png,500,346,cow,170,154,362,345
^002108.png,500,346,person,337,156,500,346
^002108.png,500,346,person,365,155,424,326
^002108.png,500,346,person,303,120,320,161
^002108.png,500,346,person,1,61,60,335
^002109.png,500,375,dog,2,82,398,375
^002109.png,500,375,person,314,46,475,274
^002113.png,500,333,motorbike,68,30,408,332
^002114.png,640,480,car,68,169,570,389
^002114.png,640,480,car,3,242,63,347
^002117.png,438,500,cat,96,72,316,480
^002118.png,640,480,person,119,123,233,407
^002118.png,640,480,car,215,152,421,238
^002118.png,640,480,car,19,150,102,202
^002119.png,388,500,dog,26,32,356,500
^002121.png,500,375,horse,56,138,106,195
^002121.png,500,375,horse,81,96,342,375
^002124.png,500,375,cat,390,216,499,375
^002124.png,500,375,person,3,71,210,375
^002125.png,500,375,dog,170,118,500,308
^002126.png,500,321,cow,178,77,438,269
^002127.png,500,333,bus,104,24,398,306
^002127.png,500,333,car,87,117,139,153
^002131.png,640,480,bus,147,178,277,360
^002131.png,640,480,car,123,276,136,291
^002133.png,358,500,dog,6,55,301,498
^002134.png,333,500,person,28,98,230,401
^002134.png,333,500,person,191,100,319,372
^002134.png,333,500,motorbike,44,154,243,427
^002134.png,333,500,motorbike,197,155,317,330
^002140.png,480,640,person,346,235,401,363
^002140.png,480,640,person,275,215,306,304
^002140.png,480,640,person,171,200,255,290
^002140.png,480,640,person,383,177,480,601
^002142.png,640,480,bicycle,339,286,553,410
^002142.png,640,480,bicycle,358,290,572,417
^002142.png,640,480,car,94,131,178,168
^002142.png,640,480,car,11,144,91,170
^002142.png,640,480,person,351,139,388,164
^002142.png,640,480,person,218,152,246,207
^002142.png,640,480,person,166,191,209,216
^002143.png,375,500,person,126,100,375,500
^002145.png,500,375,sheep,220,151,337,224
^002145.png,500,375,sheep,117,128,206,194
^002145.png,500,375,sheep,366,202,469,322
^002145.png,500,375,sheep,360,184,486,271
^002145.png,500,375,sheep,106,187,240,282
^002145.png,500,375,sheep,49,167,129,251
^002146.png,500,375,cat,82,1,479,267
^002149.png,500,375,dog,1,18,496,287
^002152.png,500,401,cat,68,1,500,401
^002153.png,640,480,cow,86,179,447,330
^002155.png,640,480,car,100,59,544,459
^002155.png,640,480,car,615,138,640,344
^002158.png,351,500,sheep,6,214,309,456
^002158.png,351,500,sheep,81,150,243,247
^002158.png,351,500,sheep,122,65,251,153
^002158.png,351,500,sheep,134,59,177,75
^002160.png,366,251,dog,74,10,218,251
^002160.png,366,251,dog,74,44,349,251
^002163.png,402,500,motorbike,24,18,396,487
^002163.png,402,500,car,106,2,380,252
^002167.png,640,480,person,483,116,551,259
^002167.png,640,480,person,534,106,584,238
^002167.png,640,480,person,320,151,380,301
^002167.png,640,480,person,287,162,354,328
^002167.png,640,480,person,241,204,318,377
^002170.png,640,480,bicycle,42,38,570,427
^002171.png,640,480,cat,95,15,447,343
^002171.png,640,480,cat,178,202,640,480
^002172.png,640,480,car,321,248,534,330
^002174.png,500,445,sheep,196,144,431,335
^002174.png,500,445,sheep,3,152,206,322
^002174.png,500,445,sheep,1,163,115,339
^002175.png,640,480,horse,16,123,148,431
^002175.png,640,480,horse,254,121,495,403
^002179.png,640,480,car,84,42,562,466
^002179.png,640,480,car,572,121,640,281
^002179.png,640,480,car,2,51,129,286
^002181.png,640,425,bicycle,72,35,590,398
^002184.png,500,333,bus,2,3,382,333
^002184.png,500,333,bus,291,123,500,237
^002187.png,640,480,bicycle,30,66,583,437
^002188.png,500,375,cat,49,50,500,269
^002189.png,500,374,bicycle,100,184,404,374
^002189.png,500,374,person,307,19,391,340
^002189.png,500,374,person,202,48,359,354
^002189.png,500,374,person,167,58,266,349
^002189.png,500,374,person,146,12,204,149
^002189.png,500,374,person,68,11,217,374
^002189.png,500,374,car,1,69,54,154
^002189.png,500,374,car,38,85,91,142
^002190.png,500,375,cat,12,89,498,344
^002192.png,640,480,cow,129,87,530,450
^002196.png,500,409,cat,3,26,450,363
^002199.png,640,480,car,36,170,590,379
^002201.png,500,375,cow,185,183,259,255
^002202.png,640,480,sheep,106,266,279,462
^002202.png,640,480,sheep,131,202,360,402
^002205.png,640,480,car,35,32,613,480
^002207.png,500,375,person,323,134,455,361
^002207.png,500,375,horse,153,99,302,375
^002208.png,500,375,sheep,281,230,378,337
^002208.png,500,375,person,268,184,346,337
^002212.png,500,375,dog,6,14,395,375
^002213.png,500,376,cow,4,126,415,376
^002214.png,640,480,cow,120,48,479,445
^002215.png,500,167,cat,18,30,192,148
^002215.png,500,167,cat,196,9,486,139
^002216.png,400,264,bicycle,51,55,184,125
^002216.png,400,264,person,71,6,167,120
^002220.png,640,480,car,129,65,535,473
^002222.png,500,375,car,424,11,500,77
^002222.png,500,375,car,172,12,330,63
^002222.png,500,375,car,6,26,334,133
^002222.png,500,375,motorbike,18,59,295,347
^002222.png,500,375,person,315,102,454,351
^002222.png,500,375,person,386,4,413,80
^002222.png,500,375,person,442,3,454,36
^002222.png,500,375,person,443,21,474,37
^002222.png,500,375,person,18,22,39,58
^002228.png,500,388,bicycle,36,108,58,161
^002228.png,500,388,bicycle,224,173,300,296
^002228.png,500,388,person,33,70,60,157
^002228.png,500,388,person,172,64,216,186
^002228.png,500,388,person,131,122,193,311
^002228.png,500,388,person,231,91,305,288
^002228.png,500,388,person,358,65,442,342
^002228.png,500,388,car,424,63,500,350
^002231.png,640,480,bicycle,101,24,535,480
^002234.png,640,480,cow,229,184,417,325
^002236.png,500,375,person,245,45,362,259
^002236.png,500,375,motorbike,263,188,330,302
^002238.png,640,480,person,134,253,205,374
^002238.png,640,480,person,99,271,144,442
^002238.png,640,480,person,274,231,305,296
^002238.png,640,480,person,369,240,382,295
^002240.png,640,480,bicycle,341,115,638,344
^002240.png,640,480,bicycle,254,132,572,370
^002240.png,640,480,bicycle,3,127,348,383
^002241.png,500,333,cat,204,130,278,249
^002244.png,480,275,sheep,252,99,349,196
^002244.png,480,275,dog,151,105,247,192
^002245.png,446,297,horse,1,53,313,297
^002248.png,500,333,horse,75,36,329,333
^002248.png,500,333,horse,2,128,61,221
^002249.png,500,375,dog,89,57,383,375
^002252.png,500,375,dog,100,121,363,314
^002253.png,640,480,car,46,152,604,370
^002254.png,350,189,motorbike,65,15,286,171
^002255.png,500,375,bus,356,246,429,282
^002255.png,500,375,car,330,259,355,280
^002255.png,500,375,car,152,263,202,286
^002255.png,500,375,bus,2,170,133,375
^002256.png,500,375,cat,233,130,299,224
^002257.png,640,478,car,22,182,442,375
^002257.png,640,478,car,392,176,586,288
^002262.png,379,500,horse,200,72,378,500
^002262.png,379,500,person,7,129,188,500
^002263.png,500,333,person,271,110,385,333
^002263.png,500,333,person,183,101,292,331
^002263.png,500,333,horse,266,78,453,252
^002263.png,500,333,horse,1,12,187,333
^002263.png,500,333,horse,460,131,500,333
^002264.png,640,480,person,98,168,155,322
^002264.png,640,480,person,32,179,100,330
^002264.png,640,480,person,480,186,531,329
^002264.png,640,480,person,401,163,485,369
^002264.png,640,480,person,316,166,394,356
^002264.png,640,480,person,286,154,374,381
^002265.png,500,276,cat,2,37,369,257
^002267.png,500,375,cow,62,14,499,374
^002269.png,500,333,car,2,133,68,206
^002269.png,500,333,bus,68,43,500,252
^002272.png,378,500,dog,108,26,347,482
^002273.png,336,500,dog,7,114,331,500
^002277.png,500,375,cat,12,170,114,260
^002277.png,500,375,dog,344,135,493,267
^002284.png,500,375,motorbike,72,1,392,375
^002285.png,500,333,dog,105,40,500,332
^002286.png,500,375,cat,344,110,472,342
^002286.png,500,375,cat,231,71,353,347
^002287.png,640,480,cow,160,68,481,440
^002289.png,640,478,person,120,51,368,478
^002290.png,640,480,car,125,40,541,427
^002290.png,640,480,car,469,49,640,344
^002291.png,640,480,car,111,45,523,396
^002294.png,333,500,horse,51,183,167,361
^002294.png,333,500,horse,156,186,241,358
^002294.png,333,500,person,70,108,164,281
^002294.png,333,500,person,165,109,257,274
^002296.png,500,367,bicycle,68,61,349,359
^002296.png,500,367,car,436,60,500,97
^002296.png,500,367,car,1,56,36,85
^002296.png,500,367,car,22,59,79,88
^002296.png,500,367,car,68,62,121,90
^002296.png,500,367,car,160,60,207,92
^002299.png,640,480,car,161,179,640,380
^002299.png,640,480,person,31,168,98,320
^002299.png,640,480,person,93,157,133,326
^002299.png,640,480,person,126,150,148,315
^002299.png,640,480,person,149,144,189,326
^002299.png,640,480,person,190,148,248,250
^002300.png,640,480,sheep,74,131,550,449
^002302.png,375,500,dog,71,280,348,498
^002302.png,375,500,person,50,33,251,284
^002302.png,375,500,person,183,34,368,426
^002304.png,500,281,person,407,108,480,258
^002304.png,500,281,motorbike,339,164,500,269
^002306.png,640,480,sheep,115,62,536,466
^002308.png,500,333,bus,63,52,440,253
^002308.png,500,333,car,1,170,29,190
^002308.png,500,333,car,450,162,498,190
^002308.png,500,333,person,484,158,494,200
^002308.png,500,333,person,474,157,486,201
^002308.png,500,333,person,445,153,458,193
^002310.png,480,640,person,213,228,326,546
^002312.png,640,480,bicycle,27,51,599,451
^002314.png,375,500,cow,2,3,244,495
^002314.png,375,500,person,145,96,334,459
^002314.png,375,500,person,209,3,375,500
^002315.png,375,500,dog,25,201,209,326
^002317.png,500,413,cat,22,76,412,407
^002318.png,640,480,sheep,125,150,455,400
^002318.png,640,480,sheep,213,262,455,400
^002319.png,500,375,motorbike,86,65,429,294
^002321.png,500,333,horse,159,64,500,331
^002325.png,500,333,cow,145,75,259,217
^002326.png,500,444,horse,75,175,402,391
^002326.png,500,444,person,248,116,296,190
^002326.png,500,444,person,200,62,292,297
^002327.png,500,375,bus,79,82,351,283
^002327.png,500,375,person,370,201,401,260
^002327.png,500,375,person,399,191,419,246
^002327.png,500,375,person,491,197,500,251
^002327.png,500,375,person,59,204,74,245
^002327.png,500,375,person,28,202,35,231
^002328.png,640,480,bicycle,80,105,540,480
^002328.png,640,480,bicycle,78,40,514,392
^002332.png,500,375,motorbike,104,167,308,287
^002332.png,500,375,person,157,122,234,264
^002334.png,375,500,cow,33,222,163,298
^002334.png,375,500,cow,277,219,372,287
^002334.png,375,500,cow,193,216,242,263
^002334.png,375,500,cow,162,224,231,290
^002334.png,375,500,cow,69,217,108,227
^002335.png,500,333,sheep,212,178,244,227
^002335.png,500,333,sheep,143,171,171,211
^002335.png,500,333,sheep,119,173,145,202
^002335.png,500,333,sheep,23,191,81,246
^002338.png,640,480,car,93,43,517,446
^002338.png,640,480,car,508,58,640,361
^002338.png,640,480,car,1,47,141,315
^002342.png,326,500,dog,42,35,326,500
^002346.png,347,500,bicycle,136,363,218,419
^002347.png,500,375,bus,87,2,422,365
^002347.png,500,375,bus,2,72,89,211
^002347.png,500,375,person,1,138,32,206
